from,to,vote_commun,loi_commun
Travert   Stéphane,Bazin   Thibault,1,1
Travert   Stéphane,Mazars   Stéphane,1,1
Travert   Stéphane,Ledoux   Vincent,1,1
Travert   Stéphane,Pauget   Éric,1,1
Travert   Stéphane,Robert   Mireille,1,1
Travert   Stéphane,Larive   Michel,0,1
Travert   Stéphane,Dombreval   Loïc,1,1
Travert   Stéphane,Laqhila   Mohamed,1,1
Travert   Stéphane,Martin   Didier,1,1
Travert   Stéphane,Paris   Didier,1,1
Travert   Stéphane,Clapot   Mireille,1,1
Travert   Stéphane,Motin   Cendra,1,1
Travert   Stéphane,Jacquier-Laforge   Élodie,1,1
Travert   Stéphane,Kamowski   Catherine,1,1
Travert   Stéphane,Bernalicis   Ugo,0,1
Travert   Stéphane,Liso   Brigitte,1,1
Travert   Stéphane,Houbron   Dimitri,1,1
Travert   Stéphane,Petit   Valérie,1,1
Travert   Stéphane,Gayte   Laurence,1,1
Travert   Stéphane,Testé   Stéphane,1,1
Travert   Stéphane,Genetet   Anne,1,1
Travert   Stéphane,Dumas   Frédérique,1,1
Travert   Stéphane,Gaillot   Albane,1,1
Travert   Stéphane,Vuilletet   Guillaume,1,1
Travert   Stéphane,Gouffier-Cha   Guillaume,1,1
Travert   Stéphane,Cazarian   Danièle,1,1
Travert   Stéphane,Naegelen   Christophe,1,1
Travert   Stéphane,Terlier   Jean,1,1
Travert   Stéphane,Muschotti   Cécile,1,1
Travert   Stéphane,Baichère   Didier,1,1
Travert   Stéphane,Guerel   Émilie,1,1
Travert   Stéphane,Piron   Béatrice,1,1
Travert   Stéphane,Braun-Pivet   Yaël,1,1
Travert   Stéphane,de Vaucouleurs   Michèle,1,1
Travert   Stéphane,Obono   Danièle,0,1
Travert   Stéphane,Latombe   Philippe,1,1
Travert   Stéphane,Leguille-Balloy   Martine,1,1
Travert   Stéphane,Henriet   Pierre,1,1
Travert   Stéphane,Jumel   Sébastien,0,1
Travert   Stéphane,Rebeyrotte   Rémy,1,1
Travert   Stéphane,Savignat   Antoine,1,1
Travert   Stéphane,Brial   Sylvain,1,1
Bazin   Thibault,Mazars   Stéphane,1,1
Bazin   Thibault,Ledoux   Vincent,1,1
Bazin   Thibault,Pauget   Éric,1,1
