from,to,vote_commun,loi_commun
Habib   David,Lassalle   Jean,1,1
Habib   David,Le Fur   Marc,1,1
Habib   David,Mélenchon   Jean-Luc,1,1
Habib   David,Gosselin   Philippe,1,1
Habib   David,Door   Jean-Pierre,1,1
Habib   David,Firmin Le Bodo   Agnès,0,1
Habib   David,Breton   Xavier,1,1
Habib   David,Ciotti   Éric,1,1
Habib   David,Lecoq   Jean-Paul,1,1
Habib   David,Pinel   Sylvia,1,1
Habib   David,Le Grip   Constance,1,1
Habib   David,Untermaier   Cécile,1,1
Habib   David,Bothorel   Éric,0,1
Habib   David,Aviragnet   Joël,1,1
Habib   David,Brenier   Marine,1,1
Habib   David,Delatte   Marc,0,1
Habib   David,Dufrègne   Jean-Paul,1,1
Habib   David,Peyrol   Bénédicte,0,1
Habib   David,Valetta Ardisson   Alexandra,0,1
Habib   David,Pauget   Éric,1,1
Habib   David,Larive   Michel,1,1
Habib   David,Dombreval   Loïc,0,1
Habib   David,Dharréville   Pierre,1,1
Habib   David,Mesnier   Thomas,0,1
Habib   David,Paris   Didier,0,1
Habib   David,Clapot   Mireille,0,1
Habib   David,Vignon   Corinne,0,1
Habib   David,David   Dominique,1,1
Habib   David,Chalas   Émilie,0,1
Habib   David,Cloarec-Le Nabour   Christine,0,1
Habib   David,Bachelier   Florian,0,1
Habib   David,Borowczyk   Julien,0,1
Habib   David,Kamowski   Catherine,0,1
Habib   David,Pradié   Aurélien,1,1
Habib   David,Dubré-Chirat   Nicole,0,1
Habib   David,Kuric   Aina,0,1
Habib   David,Damaisin   Olivier,0,1
Habib   David,Fiat   Caroline,1,1
Habib   David,Bernalicis   Ugo,1,1
Habib   David,Houbron   Dimitri,0,1
Habib   David,Goulet   Perrine,0,1
Habib   David,Bureau-Bonnard   Carole,0,1
Habib   David,Dumont   Pierre-Henri,1,1
Habib   David,Vichnievsky   Laurence,0,1
Habib   David,Mbaye   Jean François,0,1
Habib   David,Panot   Mathilde,1,1
Habib   David,Lazaar   Fiona,0,1
Habib   David,Genetet   Anne,0,1
Habib   David,Cazebonne   Samantha,0,1
Habib   David,Coquerel   Éric,1,1
Habib   David,Corbière   Alexis,1,1
Habib   David,Gaillot   Albane,0,1
Habib   David,Peu   Stéphane,1,1
Habib   David,Gouffier-Cha   Guillaume,0,1
Habib   David,Riotton   Véronique,0,1
Habib   David,Le Gendre   Gilles,0,1
Habib   David,Kuster   Brigitte,1,1
Habib   David,Rossi   Laurianne,0,1
Habib   David,Rupin   Pacôme,0,1
Habib   David,Avia   Laetitia,0,1
Habib   David,Kokouendo   Rodrigue,0,1
Habib   David,Fauvergue   Jean-Michel,0,1
Habib   David,Michel-Kleisbauer   Philippe,0,1
Habib   David,Baichère   Didier,0,1
Habib   David,Piron   Béatrice,0,1
Habib   David,de Vaucouleurs   Michèle,0,1
Habib   David,Leguille-Balloy   Martine,0,1
Habib   David,Bergé   Aurore,0,1
Habib   David,Houlié   Sacha,0,1
Habib   David,Rebeyrotte   Rémy,0,1
Habib   David,Savignat   Antoine,1,1
Lassalle   Jean,Le Fur   Marc,1,1
Lassalle   Jean,Mélenchon   Jean-Luc,1,1
Lassalle   Jean,Gosselin   Philippe,1,1
Lassalle   Jean,Door   Jean-Pierre,1,1
Lassalle   Jean,Firmin Le Bodo   Agnès,0,1
Lassalle   Jean,Breton   Xavier,1,1
Lassalle   Jean,Ciotti   Éric,1,1
Lassalle   Jean,Lecoq   Jean-Paul,1,1
Lassalle   Jean,Pinel   Sylvia,1,1
Lassalle   Jean,Le Grip   Constance,1,1
Lassalle   Jean,Untermaier   Cécile,1,1
Lassalle   Jean,Bothorel   Éric,0,1
Lassalle   Jean,Aviragnet   Joël,1,1
Lassalle   Jean,Brenier   Marine,1,1
Lassalle   Jean,Delatte   Marc,0,1
Lassalle   Jean,Dufrègne   Jean-Paul,1,1
Lassalle   Jean,Peyrol   Bénédicte,0,1
Lassalle   Jean,Valetta Ardisson   Alexandra,0,1
Lassalle   Jean,Pauget   Éric,1,1
Lassalle   Jean,Larive   Michel,1,1
Lassalle   Jean,Dombreval   Loïc,0,1
Lassalle   Jean,Dharréville   Pierre,1,1
Lassalle   Jean,Mesnier   Thomas,0,1
Lassalle   Jean,Paris   Didier,0,1
Lassalle   Jean,Clapot   Mireille,0,1
Lassalle   Jean,Vignon   Corinne,0,1
Lassalle   Jean,David   Dominique,1,1
Lassalle   Jean,Chalas   Émilie,0,1
Lassalle   Jean,Cloarec-Le Nabour   Christine,0,1
Lassalle   Jean,Bachelier   Florian,0,1
Lassalle   Jean,Borowczyk   Julien,0,1
Lassalle   Jean,Kamowski   Catherine,0,1
Lassalle   Jean,Pradié   Aurélien,1,1
Lassalle   Jean,Dubré-Chirat   Nicole,0,1
Lassalle   Jean,Kuric   Aina,0,1
Lassalle   Jean,Damaisin   Olivier,0,1
Lassalle   Jean,Fiat   Caroline,1,1
Lassalle   Jean,Bernalicis   Ugo,1,1
Lassalle   Jean,Houbron   Dimitri,0,1
Lassalle   Jean,Goulet   Perrine,0,1
Lassalle   Jean,Bureau-Bonnard   Carole,0,1
Lassalle   Jean,Dumont   Pierre-Henri,1,1
Lassalle   Jean,Vichnievsky   Laurence,0,1
Lassalle   Jean,Mbaye   Jean François,0,1
Lassalle   Jean,Panot   Mathilde,1,1
Lassalle   Jean,Lazaar   Fiona,0,1
Lassalle   Jean,Genetet   Anne,0,1
Lassalle   Jean,Cazebonne   Samantha,0,1
Lassalle   Jean,Coquerel   Éric,1,1
Lassalle   Jean,Corbière   Alexis,1,1
Lassalle   Jean,Gaillot   Albane,0,1
Lassalle   Jean,Peu   Stéphane,1,1
Lassalle   Jean,Gouffier-Cha   Guillaume,0,1
Lassalle   Jean,Riotton   Véronique,0,1
Lassalle   Jean,Le Gendre   Gilles,0,1
Lassalle   Jean,Kuster   Brigitte,1,1
Lassalle   Jean,Rossi   Laurianne,0,1
Lassalle   Jean,Rupin   Pacôme,0,1
Lassalle   Jean,Avia   Laetitia,0,1
Lassalle   Jean,Kokouendo   Rodrigue,0,1
Lassalle   Jean,Fauvergue   Jean-Michel,0,1
Lassalle   Jean,Michel-Kleisbauer   Philippe,0,1
Lassalle   Jean,Baichère   Didier,0,1
Lassalle   Jean,Piron   Béatrice,0,1
Lassalle   Jean,de Vaucouleurs   Michèle,0,1
Lassalle   Jean,Leguille-Balloy   Martine,0,1
Lassalle   Jean,Bergé   Aurore,0,1
Lassalle   Jean,Houlié   Sacha,0,1
Lassalle   Jean,Rebeyrotte   Rémy,0,1
Lassalle   Jean,Savignat   Antoine,1,1
