from,to,vote_commun,loi_commun
Forissier   Nicolas,Benoit   Thierry,0,1
Forissier   Nicolas,Juanico   Régis,0,1
Forissier   Nicolas,Pinel   Sylvia,0,1
Forissier   Nicolas,Battistel   Marie-Noëlle,0,1
Forissier   Nicolas,Alauzet   Éric,1,1
Forissier   Nicolas,Genevard   Annie,1,1
Forissier   Nicolas,Louwagie   Véronique,1,1
Forissier   Nicolas,Habib   Meyer,0,1
Forissier   Nicolas,Givernet   Olga,1,1
Forissier   Nicolas,Boyer   Pascale,1,1
Forissier   Nicolas,Petel   Anne-Laurence,1,1
Forissier   Nicolas,Laqhila   Mohamed,1,1
Forissier   Nicolas,Blanchet   Christophe,1,1
Forissier   Nicolas,Marsaud   Sandra,1,1
Forissier   Nicolas,Castellani   Michel,0,1
Forissier   Nicolas,Melchior   Graziella,1,1
Forissier   Nicolas,Sommer   Denis,1,1
Forissier   Nicolas,Ménard   Emmanuelle,1,1
Forissier   Nicolas,Motin   Cendra,1,1
Forissier   Nicolas,Vallaud   Boris,0,1
Forissier   Nicolas,Masséglia   Denis,1,1
Forissier   Nicolas,Bolo   Philippe,1,1
Forissier   Nicolas,Fiat   Caroline,0,1
Forissier   Nicolas,Thill   Agnès,1,1
Forissier   Nicolas,Duvergé   Bruno,1,1
Forissier   Nicolas,Thomas   Valérie,1,1
Forissier   Nicolas,Lescure   Roland,1,1
Forissier   Nicolas,Anato   Patrice,1,1
Forissier   Nicolas,Kuster   Brigitte,1,1
Forissier   Nicolas,Verdier-Jouclas   Marie-Christine,1,1
Forissier   Nicolas,Mauborgne   Sereine,1,1
Forissier   Nicolas,Boucard   Ian,1,1
Forissier   Nicolas,Lebec   Marie,1,1
Forissier   Nicolas,de Vaucouleurs   Michèle,1,1
Forissier   Nicolas,Hennion   Christine,1,1
Forissier   Nicolas,Dirx   Benjamin,1,1
Benoit   Thierry,Juanico   Régis,1,1
Benoit   Thierry,Pinel   Sylvia,1,1
Benoit   Thierry,Battistel   Marie-Noëlle,1,1
Benoit   Thierry,Alauzet   Éric,0,1
Benoit   Thierry,Genevard   Annie,0,1
Benoit   Thierry,Louwagie   Véronique,0,1
Benoit   Thierry,Habib   Meyer,1,1
Benoit   Thierry,Givernet   Olga,0,1
Benoit   Thierry,Boyer   Pascale,0,1
Benoit   Thierry,Petel   Anne-Laurence,0,1
Benoit   Thierry,Laqhila   Mohamed,0,1
Benoit   Thierry,Blanchet   Christophe,0,1
Benoit   Thierry,Marsaud   Sandra,0,1
Benoit   Thierry,Castellani   Michel,1,1
Benoit   Thierry,Melchior   Graziella,0,1
Benoit   Thierry,Sommer   Denis,0,1
Benoit   Thierry,Ménard   Emmanuelle,0,1
Benoit   Thierry,Motin   Cendra,0,1
Benoit   Thierry,Vallaud   Boris,1,1
Benoit   Thierry,Masséglia   Denis,0,1
Benoit   Thierry,Bolo   Philippe,0,1
Benoit   Thierry,Fiat   Caroline,1,1
Benoit   Thierry,Thill   Agnès,0,1
Benoit   Thierry,Duvergé   Bruno,0,1
Benoit   Thierry,Thomas   Valérie,0,1
Benoit   Thierry,Lescure   Roland,0,1
Benoit   Thierry,Anato   Patrice,0,1
Benoit   Thierry,Kuster   Brigitte,0,1
Benoit   Thierry,Verdier-Jouclas   Marie-Christine,0,1
Benoit   Thierry,Mauborgne   Sereine,0,1
Benoit   Thierry,Boucard   Ian,0,1
Benoit   Thierry,Lebec   Marie,0,1
Benoit   Thierry,de Vaucouleurs   Michèle,0,1
Benoit   Thierry,Hennion   Christine,0,1
Benoit   Thierry,Dirx   Benjamin,0,1
Juanico   Régis,Pinel   Sylvia,1,1
Juanico   Régis,Battistel   Marie-Noëlle,1,1
Juanico   Régis,Alauzet   Éric,0,1
Juanico   Régis,Genevard   Annie,0,1
Juanico   Régis,Louwagie   Véronique,0,1
Juanico   Régis,Habib   Meyer,1,1
Juanico   Régis,Givernet   Olga,0,1
Juanico   Régis,Boyer   Pascale,0,1
Juanico   Régis,Petel   Anne-Laurence,0,1
Juanico   Régis,Laqhila   Mohamed,0,1
Juanico   Régis,Blanchet   Christophe,0,1
Juanico   Régis,Marsaud   Sandra,0,1
Juanico   Régis,Castellani   Michel,1,1
Juanico   Régis,Melchior   Graziella,0,1
Juanico   Régis,Sommer   Denis,0,1
Juanico   Régis,Ménard   Emmanuelle,0,1
Juanico   Régis,Motin   Cendra,0,1
Juanico   Régis,Vallaud   Boris,1,1
Juanico   Régis,Masséglia   Denis,0,1
Juanico   Régis,Bolo   Philippe,0,1
Juanico   Régis,Fiat   Caroline,1,1
Juanico   Régis,Thill   Agnès,0,1
Juanico   Régis,Duvergé   Bruno,0,1
Juanico   Régis,Thomas   Valérie,0,1
Juanico   Régis,Lescure   Roland,0,1
Juanico   Régis,Anato   Patrice,0,1
Juanico   Régis,Kuster   Brigitte,0,1
Juanico   Régis,Verdier-Jouclas   Marie-Christine,0,1
Juanico   Régis,Mauborgne   Sereine,0,1
Juanico   Régis,Boucard   Ian,0,1
Juanico   Régis,Lebec   Marie,0,1
Juanico   Régis,de Vaucouleurs   Michèle,0,1
Juanico   Régis,Hennion   Christine,0,1
Juanico   Régis,Dirx   Benjamin,0,1
Pinel   Sylvia,Battistel   Marie-Noëlle,1,1
Pinel   Sylvia,Alauzet   Éric,0,1
Pinel   Sylvia,Genevard   Annie,0,1
Pinel   Sylvia,Louwagie   Véronique,0,1
Pinel   Sylvia,Habib   Meyer,1,1
Pinel   Sylvia,Givernet   Olga,0,1
Pinel   Sylvia,Boyer   Pascale,0,1
Pinel   Sylvia,Petel   Anne-Laurence,0,1
Pinel   Sylvia,Laqhila   Mohamed,0,1
Pinel   Sylvia,Blanchet   Christophe,0,1
Pinel   Sylvia,Marsaud   Sandra,0,1
Pinel   Sylvia,Castellani   Michel,1,1
Pinel   Sylvia,Melchior   Graziella,0,1
Pinel   Sylvia,Sommer   Denis,0,1
Pinel   Sylvia,Ménard   Emmanuelle,0,1
Pinel   Sylvia,Motin   Cendra,0,1
Pinel   Sylvia,Vallaud   Boris,1,1
Pinel   Sylvia,Masséglia   Denis,0,1
Pinel   Sylvia,Bolo   Philippe,0,1
Pinel   Sylvia,Fiat   Caroline,1,1
Pinel   Sylvia,Thill   Agnès,0,1
Pinel   Sylvia,Duvergé   Bruno,0,1
Pinel   Sylvia,Thomas   Valérie,0,1
Pinel   Sylvia,Lescure   Roland,0,1
Pinel   Sylvia,Anato   Patrice,0,1
Pinel   Sylvia,Kuster   Brigitte,0,1
Pinel   Sylvia,Verdier-Jouclas   Marie-Christine,0,1
