from,to,vote_commun,loi_commun
Hutin   Christian,Pinel   Sylvia,1,1
Hutin   Christian,Le Grip   Constance,1,1
Hutin   Christian,Hetzel   Patrick,1,1
Hutin   Christian,Bazin   Thibault,1,1
Hutin   Christian,Lang   Anne-Christine,1,1
Hutin   Christian,Delatte   Marc,1,1
Hutin   Christian,Vanceunebrock   Laurence,1,1
Hutin   Christian,Gérard   Raphaël,1,1
Hutin   Christian,Clapot   Mireille,1,1
Hutin   Christian,Berta   Philippe,1,1
Hutin   Christian,Eliaou   Jean-François,1,1
Hutin   Christian,Grandjean   Carole,1,1
Hutin   Christian,Osson   Catherine,1,1
Hutin   Christian,Thill   Agnès,1,1
Hutin   Christian,Minot   Maxime,1,1
Hutin   Christian,Dunoyer   Philippe,1,1
Hutin   Christian,Petit   Maud,1,1
Hutin   Christian,Ramadier   Alain,1,1
Hutin   Christian,Kuster   Brigitte,1,1
Hutin   Christian,Peyron   Michèle,1,1
Hutin   Christian,Calvez   Céline,1,1
Hutin   Christian,de Vaucouleurs   Michèle,1,1
Hutin   Christian,Buchou   Stéphane,1,1
Hutin   Christian,Romeiro Dias   Laëtitia,1,1
Hutin   Christian,Bergé   Aurore,1,1
Hutin   Christian,Pételle   Bénédicte,1,1
Hutin   Christian,Chiche   Guillaume,1,1
Hutin   Christian,Thiébaut   Vincent,1,1
Hutin   Christian,Chouat   Francis,1,1
Pinel   Sylvia,Le Grip   Constance,1,1
Pinel   Sylvia,Hetzel   Patrick,1,1
Pinel   Sylvia,Bazin   Thibault,1,1
Pinel   Sylvia,Lang   Anne-Christine,1,1
Pinel   Sylvia,Delatte   Marc,1,1
Pinel   Sylvia,Vanceunebrock   Laurence,1,1
Pinel   Sylvia,Gérard   Raphaël,1,1
Pinel   Sylvia,Clapot   Mireille,1,1
Pinel   Sylvia,Berta   Philippe,1,1
Pinel   Sylvia,Eliaou   Jean-François,1,1
Pinel   Sylvia,Grandjean   Carole,1,1
Pinel   Sylvia,Osson   Catherine,1,1
Pinel   Sylvia,Thill   Agnès,1,1
Pinel   Sylvia,Minot   Maxime,1,1
Pinel   Sylvia,Dunoyer   Philippe,1,1
Pinel   Sylvia,Petit   Maud,1,1
Pinel   Sylvia,Ramadier   Alain,1,1
Pinel   Sylvia,Kuster   Brigitte,1,1
Pinel   Sylvia,Peyron   Michèle,1,1
Pinel   Sylvia,Calvez   Céline,1,1
Pinel   Sylvia,de Vaucouleurs   Michèle,1,1
Pinel   Sylvia,Buchou   Stéphane,1,1
Pinel   Sylvia,Romeiro Dias   Laëtitia,1,1
Pinel   Sylvia,Bergé   Aurore,1,1
Pinel   Sylvia,Pételle   Bénédicte,1,1
Pinel   Sylvia,Chiche   Guillaume,1,1
Pinel   Sylvia,Thiébaut   Vincent,1,1
Pinel   Sylvia,Chouat   Francis,1,1
Le Grip   Constance,Hetzel   Patrick,1,1
Le Grip   Constance,Bazin   Thibault,1,1
Le Grip   Constance,Lang   Anne-Christine,1,1
Le Grip   Constance,Delatte   Marc,1,1
Le Grip   Constance,Vanceunebrock   Laurence,1,1
Le Grip   Constance,Gérard   Raphaël,1,1
Le Grip   Constance,Clapot   Mireille,1,1
Le Grip   Constance,Berta   Philippe,1,1
Le Grip   Constance,Eliaou   Jean-François,1,1
Le Grip   Constance,Grandjean   Carole,1,1
Le Grip   Constance,Osson   Catherine,1,1
Le Grip   Constance,Thill   Agnès,1,1
Le Grip   Constance,Minot   Maxime,1,1
Le Grip   Constance,Dunoyer   Philippe,1,1
Le Grip   Constance,Petit   Maud,1,1
Le Grip   Constance,Ramadier   Alain,1,1
Le Grip   Constance,Kuster   Brigitte,1,1
Le Grip   Constance,Peyron   Michèle,1,1
Le Grip   Constance,Calvez   Céline,1,1
Le Grip   Constance,de Vaucouleurs   Michèle,1,1
Le Grip   Constance,Buchou   Stéphane,1,1
Le Grip   Constance,Romeiro Dias   Laëtitia,1,1
Le Grip   Constance,Bergé   Aurore,1,1
Le Grip   Constance,Pételle   Bénédicte,1,1
Le Grip   Constance,Chiche   Guillaume,1,1
Le Grip   Constance,Thiébaut   Vincent,1,1
Le Grip   Constance,Chouat   Francis,1,1
Hetzel   Patrick,Bazin   Thibault,1,1
Hetzel   Patrick,Lang   Anne-Christine,1,1
Hetzel   Patrick,Delatte   Marc,1,1
Hetzel   Patrick,Vanceunebrock   Laurence,1,1
