from,to,vote_commun,loi_commun
Chassaigne   André,Benoit   Thierry,1,1
Chassaigne   André,Pancher   Bertrand,1,1
Chassaigne   André,Pinel   Sylvia,1,1
Chassaigne   André,Victory   Michèle,0,1
Chassaigne   André,Villiers   André,1,1
Chassaigne   André,Pellois   Hervé,0,1
Chassaigne   André,Dubié   Jeanine,1,1
Chassaigne   André,Aviragnet   Joël,1,1
Chassaigne   André,Sage   Maina,1,1
Chassaigne   André,Dive   Julien,1,1
Chassaigne   André,Maillard   Sylvain,0,1
Chassaigne   André,Robert   Mireille,0,1
Chassaigne   André,Blanchet   Christophe,0,1
Chassaigne   André,Mesnier   Thomas,0,1
Chassaigne   André,Castellani   Michel,1,1
Chassaigne   André,Acquaviva   Jean-Félix,1,1
Chassaigne   André,Joncour   Bruno,0,1
Chassaigne   André,Moreau   Jean-Baptiste,0,1
Chassaigne   André,Chassaing   Philippe,0,1
Chassaigne   André,Gouttefarde   Fabien,0,1
Chassaigne   André,Le Meur   Annaïg,0,1
Chassaigne   André,Berta   Philippe,0,1
Chassaigne   André,Toutut-Picard   Élisabeth,0,1
Chassaigne   André,Balanant   Erwan,0,1
Chassaigne   André,Ménard   Emmanuelle,1,1
Chassaigne   André,Eliaou   Jean-François,0,1
Chassaigne   André,Cloarec-Le Nabour   Christine,0,1
Chassaigne   André,Démoulin   Nicolas,0,1
Chassaigne   André,Limon   Monique,0,1
Chassaigne   André,Jacquier-Laforge   Élodie,0,1
Chassaigne   André,Lainé   Fabien,0,1
Chassaigne   André,Borowczyk   Julien,0,1
Chassaigne   André,Lauzzana   Michel,0,1
Chassaigne   André,Dufeu   Audrey,0,1
Chassaigne   André,Dubré-Chirat   Nicole,0,1
Chassaigne   André,Bolo   Philippe,0,1
Chassaigne   André,Sorre   Bertrand,0,1
Chassaigne   André,Bannier   Géraldine,0,1
Chassaigne   André,Pahun   Jimmy,0,1
Chassaigne   André,Le Peih   Nicole,0,1
Chassaigne   André,Jacques   Jean-Michel,0,1
Chassaigne   André,Trisse   Nicole,0,1
Chassaigne   André,Perrot   Patrice,0,1
Chassaigne   André,Potterie   Benoit,0,1
Chassaigne   André,Descamps   Béatrice,1,1
Chassaigne   André,Michels   Thierry,0,1
Chassaigne   André,Lasserre   Florence,0,1
Chassaigne   André,Testé   Stéphane,0,1
Chassaigne   André,Descrozaille   Frédéric,0,1
Chassaigne   André,Saint-Martin   Laurent,0,1
Chassaigne   André,Lazaar   Fiona,0,1
Chassaigne   André,Da Silva   Dominique,0,1
Chassaigne   André,Benin   Justine,0,1
Chassaigne   André,Genetet   Anne,0,1
Chassaigne   André,Corbière   Alexis,1,1
Chassaigne   André,Gaillot   Albane,0,1
Chassaigne   André,Vuilletet   Guillaume,0,1
Chassaigne   André,Gouffier-Cha   Guillaume,0,1
Chassaigne   André,Mignola   Patrick,0,1
Chassaigne   André,Roseren   Xavier,0,1
Chassaigne   André,Kuster   Brigitte,1,1
Chassaigne   André,Luquet   Aude,0,1
Chassaigne   André,Rossi   Laurianne,0,1
Chassaigne   André,Lemoine   Patricia,1,1
Chassaigne   André,Florennes   Isabelle,0,1
Chassaigne   André,Calvez   Céline,0,1
Chassaigne   André,Pouzyreff   Natalia,0,1
