from,to,vote_commun,loi_commun
Battistel   Marie-Noëlle,Lambert   François-Michel,1,1
Battistel   Marie-Noëlle,Blein   Yves,0,1
Battistel   Marie-Noëlle,Aubert   Julien,1,1
Battistel   Marie-Noëlle,Claireaux   Stéphane,0,1
Battistel   Marie-Noëlle,Boyer   Pascale,0,1
Battistel   Marie-Noëlle,Peyrol   Bénédicte,0,1
Battistel   Marie-Noëlle,Blanchet   Christophe,0,1
Battistel   Marie-Noëlle,Michel-Brassart   Monica,0,1
Battistel   Marie-Noëlle,Kerlogot   Yannick,0,1
Battistel   Marie-Noëlle,de Lavergne   Célia,0,1
Battistel   Marie-Noëlle,Tamarelle-Verhaeghe   Marie,0,1
Battistel   Marie-Noëlle,Kasbarian   Guillaume,0,1
Battistel   Marie-Noëlle,Cellier   Anthony,0,1
Battistel   Marie-Noëlle,Ménard   Emmanuelle,1,1
Battistel   Marie-Noëlle,Labaronne   Daniel,0,1
Battistel   Marie-Noëlle,Meynier-Millefert   Marjolaine,0,1
Battistel   Marie-Noëlle,Sarles   Nathalie,0,1
Battistel   Marie-Noëlle,Tiegna   Huguette,0,1
Battistel   Marie-Noëlle,Dufeu   Audrey,0,1
Battistel   Marie-Noëlle,Bolo   Philippe,0,1
Battistel   Marie-Noëlle,Orphelin   Matthieu,1,1
Battistel   Marie-Noëlle,Le Peih   Nicole,0,1
Battistel   Marie-Noëlle,Parmentier-Lecocq   Charlotte,0,1
Battistel   Marie-Noëlle,Panot   Mathilde,1,1
Battistel   Marie-Noëlle,Da Silva   Dominique,0,1
Battistel   Marie-Noëlle,Lescure   Roland,0,1
Battistel   Marie-Noëlle,Charrière   Sylvie,0,1
Battistel   Marie-Noëlle,Fontenel-Personne   Pascale,0,1
Battistel   Marie-Noëlle,Riotton   Véronique,0,1
Battistel   Marie-Noëlle,Le Gendre   Gilles,0,1
Battistel   Marie-Noëlle,Lebec   Marie,0,1
Battistel   Marie-Noëlle,de Vaucouleurs   Michèle,0,1
Battistel   Marie-Noëlle,Granjus   Florence,0,1
Battistel   Marie-Noëlle,Hennion   Christine,0,1
Battistel   Marie-Noëlle,Turquois   Nicolas,0,1
Battistel   Marie-Noëlle,Chouat   Francis,0,1
Lambert   François-Michel,Blein   Yves,0,1
Lambert   François-Michel,Aubert   Julien,1,1
Lambert   François-Michel,Claireaux   Stéphane,0,1
Lambert   François-Michel,Boyer   Pascale,0,1
Lambert   François-Michel,Peyrol   Bénédicte,0,1
Lambert   François-Michel,Blanchet   Christophe,0,1
Lambert   François-Michel,Michel-Brassart   Monica,0,1
Lambert   François-Michel,Kerlogot   Yannick,0,1
Lambert   François-Michel,de Lavergne   Célia,0,1
Lambert   François-Michel,Tamarelle-Verhaeghe   Marie,0,1
Lambert   François-Michel,Kasbarian   Guillaume,0,1
Lambert   François-Michel,Cellier   Anthony,0,1
Lambert   François-Michel,Ménard   Emmanuelle,1,1
Lambert   François-Michel,Labaronne   Daniel,0,1
Lambert   François-Michel,Meynier-Millefert   Marjolaine,0,1
Lambert   François-Michel,Sarles   Nathalie,0,1
Lambert   François-Michel,Tiegna   Huguette,0,1
Lambert   François-Michel,Dufeu   Audrey,0,1
Lambert   François-Michel,Bolo   Philippe,0,1
Lambert   François-Michel,Orphelin   Matthieu,1,1
Lambert   François-Michel,Le Peih   Nicole,0,1
Lambert   François-Michel,Parmentier-Lecocq   Charlotte,0,1
Lambert   François-Michel,Panot   Mathilde,1,1
Lambert   François-Michel,Da Silva   Dominique,0,1
Lambert   François-Michel,Lescure   Roland,0,1
Lambert   François-Michel,Charrière   Sylvie,0,1
Lambert   François-Michel,Fontenel-Personne   Pascale,0,1
Lambert   François-Michel,Riotton   Véronique,0,1
Lambert   François-Michel,Le Gendre   Gilles,0,1
Lambert   François-Michel,Lebec   Marie,0,1
Lambert   François-Michel,de Vaucouleurs   Michèle,0,1
Lambert   François-Michel,Granjus   Florence,0,1
Lambert   François-Michel,Hennion   Christine,0,1
Lambert   François-Michel,Turquois   Nicolas,0,1
Lambert   François-Michel,Chouat   Francis,0,1
Blein   Yves,Aubert   Julien,0,1
Blein   Yves,Claireaux   Stéphane,1,1
Blein   Yves,Boyer   Pascale,1,1
Blein   Yves,Peyrol   Bénédicte,1,1
Blein   Yves,Blanchet   Christophe,1,1
Blein   Yves,Michel-Brassart   Monica,1,1
Blein   Yves,Kerlogot   Yannick,1,1
Blein   Yves,de Lavergne   Célia,1,1
Blein   Yves,Tamarelle-Verhaeghe   Marie,1,1
