from,to,vote_commun,loi_commun
Menuel   Gérard,Reiss   Frédéric,1,1
Menuel   Gérard,Gaultier   Jean-Jacques,1,1
Menuel   Gérard,Delatte   Rémi,1,1
Menuel   Gérard,Juanico   Régis,0,1
Menuel   Gérard,Lecoq   Jean-Paul,0,1
Menuel   Gérard,Bouchet   Jean-Claude,0,1
Menuel   Gérard,Victory   Michèle,0,1
Menuel   Gérard,Battistel   Marie-Noëlle,0,1
Menuel   Gérard,Bricout   Jean-Louis,0,1
Menuel   Gérard,Tolmont   Sylvie,0,1
Menuel   Gérard,Questel   Bruno,1,1
Menuel   Gérard,Dupont   Stella,1,1
Menuel   Gérard,Lang   Anne-Christine,1,1
Menuel   Gérard,Buffet   Marie-George,0,1
Menuel   Gérard,Ledoux   Vincent,1,1
Menuel   Gérard,Trompille   Stéphane,1,1
Menuel   Gérard,Peyrol   Bénédicte,1,1
Menuel   Gérard,Pauget   Éric,1,1
Menuel   Gérard,Hérin   Danièle,1,1
Menuel   Gérard,Roussel   Cédric,1,1
Menuel   Gérard,Racon-Bouzon   Cathy,1,1
Menuel   Gérard,Zulesi   Jean-Marc,1,1
Menuel   Gérard,Blanchet   Christophe,1,1
Menuel   Gérard,Essayan   Nadia,1,1
Menuel   Gérard,Ardouin   Jean-Philippe,1,1
Menuel   Gérard,Gérard   Raphaël,1,1
Menuel   Gérard,Charvier   Fannette,1,1
Menuel   Gérard,Khattabi   Fadila,1,1
Menuel   Gérard,Kerlogot   Yannick,1,1
Menuel   Gérard,O'Petit   Claire,1,1
Menuel   Gérard,Cazeneuve   Jean-René,1,1
Menuel   Gérard,Berta   Philippe,1,1
Menuel   Gérard,Vignon   Corinne,1,1
Menuel   Gérard,Simian   Benoit,1,1
Menuel   Gérard,Ménard   Emmanuelle,1,1
Menuel   Gérard,Mette   Sophie,1,1
Menuel   Gérard,Mirallès   Patricia,1,1
Menuel   Gérard,Ressiguier   Muriel,0,1
Menuel   Gérard,Le Bohec   Gaël,1,1
Menuel   Gérard,Labaronne   Daniel,1,1
Menuel   Gérard,Démoulin   Nicolas,1,1
Menuel   Gérard,Brulebois   Danielle,1,1
Menuel   Gérard,Sarles   Nathalie,1,1
Menuel   Gérard,Borowczyk   Julien,1,1
Menuel   Gérard,Lauzzana   Michel,1,1
Menuel   Gérard,Freschi   Alexandre,1,1
Menuel   Gérard,Pradié   Aurélien,1,1
