from,to,vote_commun,loi_commun
Gosselin   Philippe,Rolland   Vincent,1,1
Gosselin   Philippe,Dubié   Jeanine,1,1
Gosselin   Philippe,Nilor   Jean-Philippe,1,1
Gosselin   Philippe,Claireaux   Stéphane,0,1
Gosselin   Philippe,Paris   Didier,0,1
Gosselin   Philippe,Clapot   Mireille,0,1
Gosselin   Philippe,Abadie   Caroline,0,1
Gosselin   Philippe,Zannier   Hélène,0,1
Gosselin   Philippe,Perrot   Patrice,0,1
Gosselin   Philippe,Thill   Agnès,0,1
Gosselin   Philippe,Gouffier-Cha   Guillaume,0,1
Gosselin   Philippe,Terlier   Jean,0,1
Gosselin   Philippe,Avia   Laetitia,0,1
Gosselin   Philippe,Guerel   Émilie,0,1
Gosselin   Philippe,Lebec   Marie,0,1
Gosselin   Philippe,Braun-Pivet   Yaël,0,1
Gosselin   Philippe,Rudigoz   Thomas,0,1
Gosselin   Philippe,Ali   Ramlati,0,1
Gosselin   Philippe,Savignat   Antoine,1,1
Rolland   Vincent,Dubié   Jeanine,1,1
Rolland   Vincent,Nilor   Jean-Philippe,1,1
Rolland   Vincent,Claireaux   Stéphane,0,1
Rolland   Vincent,Paris   Didier,0,1
Rolland   Vincent,Clapot   Mireille,0,1
Rolland   Vincent,Abadie   Caroline,0,1
Rolland   Vincent,Zannier   Hélène,0,1
Rolland   Vincent,Perrot   Patrice,0,1
Rolland   Vincent,Thill   Agnès,0,1
Rolland   Vincent,Gouffier-Cha   Guillaume,0,1
Rolland   Vincent,Terlier   Jean,0,1
Rolland   Vincent,Avia   Laetitia,0,1
Rolland   Vincent,Guerel   Émilie,0,1
Rolland   Vincent,Lebec   Marie,0,1
Rolland   Vincent,Braun-Pivet   Yaël,0,1
Rolland   Vincent,Rudigoz   Thomas,0,1
Rolland   Vincent,Ali   Ramlati,0,1
Rolland   Vincent,Savignat   Antoine,1,1
Dubié   Jeanine,Nilor   Jean-Philippe,1,1
Dubié   Jeanine,Claireaux   Stéphane,0,1
Dubié   Jeanine,Paris   Didier,0,1
Dubié   Jeanine,Clapot   Mireille,0,1
Dubié   Jeanine,Abadie   Caroline,0,1
Dubié   Jeanine,Zannier   Hélène,0,1
Dubié   Jeanine,Perrot   Patrice,0,1
Dubié   Jeanine,Thill   Agnès,0,1
Dubié   Jeanine,Gouffier-Cha   Guillaume,0,1
Dubié   Jeanine,Terlier   Jean,0,1
Dubié   Jeanine,Avia   Laetitia,0,1
