from,to,vote_commun,loi_commun
Le Fur   Marc,Benoit   Thierry,1,1
Le Fur   Marc,Victory   Michèle,0,1
Le Fur   Marc,Le Grip   Constance,1,1
Le Fur   Marc,Maillard   Sylvain,1,1
Le Fur   Marc,Bazin-Malgras   Valérie,1,1
Le Fur   Marc,Racon-Bouzon   Cathy,1,1
Le Fur   Marc,Le Vigoureux   Fabrice,1,1
Le Fur   Marc,Gérard   Raphaël,1,1
Le Fur   Marc,Cormier-Bouligeon   François,1,1
Le Fur   Marc,Clapot   Mireille,1,1
Le Fur   Marc,Mette   Sophie,0,1
Le Fur   Marc,Labaronne   Daniel,1,1
Le Fur   Marc,Motin   Cendra,1,1
Le Fur   Marc,Limon   Monique,1,1
Le Fur   Marc,Dubré-Chirat   Nicole,1,1
Le Fur   Marc,Parmentier-Lecocq   Charlotte,1,1
Le Fur   Marc,Thill   Agnès,1,1
Le Fur   Marc,Bois   Pascal,1,1
Le Fur   Marc,Bureau-Bonnard   Carole,1,1
Le Fur   Marc,Dumont   Pierre-Henri,1,1
Le Fur   Marc,Studer   Bruno,1,1
Le Fur   Marc,Dumas   Frédérique,1,1
Le Fur   Marc,Charrière   Sylvie,1,1
Le Fur   Marc,Petit   Maud,0,1
Le Fur   Marc,Gaillot   Albane,1,1
Le Fur   Marc,Ramadier   Alain,1,1
Le Fur   Marc,Brugnera   Anne,1,1
Le Fur   Marc,Fontenel-Personne   Pascale,1,1
Le Fur   Marc,Le Gendre   Gilles,1,1
Le Fur   Marc,Kuster   Brigitte,1,1
Le Fur   Marc,Bourlanges   Jean-Louis,0,1
Le Fur   Marc,Lemoine   Patricia,1,1
Le Fur   Marc,Kokouendo   Rodrigue,1,1
Le Fur   Marc,Atger   Stéphanie,1,1
Le Fur   Marc,Michel-Kleisbauer   Philippe,0,1
Le Fur   Marc,Calvez   Céline,1,1
Le Fur   Marc,Leguille-Balloy   Martine,1,1
Le Fur   Marc,Pételle   Bénédicte,1,1
Le Fur   Marc,Magne   Marie-Ange,1,1
Le Fur   Marc,Rixain   Marie-Pierre,1,1
Le Fur   Marc,Carrez   Gilles,1,1
Benoit   Thierry,Victory   Michèle,0,1
Benoit   Thierry,Le Grip   Constance,1,1
Benoit   Thierry,Maillard   Sylvain,1,1
Benoit   Thierry,Bazin-Malgras   Valérie,1,1
Benoit   Thierry,Racon-Bouzon   Cathy,1,1
Benoit   Thierry,Le Vigoureux   Fabrice,1,1
Benoit   Thierry,Gérard   Raphaël,1,1
Benoit   Thierry,Cormier-Bouligeon   François,1,1
Benoit   Thierry,Clapot   Mireille,1,1
Benoit   Thierry,Mette   Sophie,0,1
Benoit   Thierry,Labaronne   Daniel,1,1
Benoit   Thierry,Motin   Cendra,1,1
Benoit   Thierry,Limon   Monique,1,1
Benoit   Thierry,Dubré-Chirat   Nicole,1,1
Benoit   Thierry,Parmentier-Lecocq   Charlotte,1,1
Benoit   Thierry,Thill   Agnès,1,1
Benoit   Thierry,Bois   Pascal,1,1
Benoit   Thierry,Bureau-Bonnard   Carole,1,1
Benoit   Thierry,Dumont   Pierre-Henri,1,1
Benoit   Thierry,Studer   Bruno,1,1
Benoit   Thierry,Dumas   Frédérique,1,1
Benoit   Thierry,Charrière   Sylvie,1,1
Benoit   Thierry,Petit   Maud,0,1
Benoit   Thierry,Gaillot   Albane,1,1
Benoit   Thierry,Ramadier   Alain,1,1
Benoit   Thierry,Brugnera   Anne,1,1
Benoit   Thierry,Fontenel-Personne   Pascale,1,1
Benoit   Thierry,Le Gendre   Gilles,1,1
Benoit   Thierry,Kuster   Brigitte,1,1
Benoit   Thierry,Bourlanges   Jean-Louis,0,1
Benoit   Thierry,Lemoine   Patricia,1,1
