from,to,vote_commun,loi_commun
de la Verpillière   Charles,Deflesselles   Bernard,1,1
de la Verpillière   Charles,Mélenchon   Jean-Luc,0,1
de la Verpillière   Charles,Perrut   Bernard,1,1
de la Verpillière   Charles,Gosselin   Philippe,1,1
de la Verpillière   Charles,Sermier   Jean-Marie,1,1
de la Verpillière   Charles,Door   Jean-Pierre,1,1
de la Verpillière   Charles,Grelier   Jean-Carles,1,1
de la Verpillière   Charles,Gaultier   Jean-Jacques,1,1
de la Verpillière   Charles,Delatte   Rémi,1,1
de la Verpillière   Charles,de Ganay   Claude,1,1
de la Verpillière   Charles,Firmin Le Bodo   Agnès,1,1
de la Verpillière   Charles,Larrivé   Guillaume,0,1
de la Verpillière   Charles,Teissier   Guy,1,1
de la Verpillière   Charles,Breton   Xavier,0,1
de la Verpillière   Charles,Ciotti   Éric,1,1
de la Verpillière   Charles,Vigier   Philippe,1,1
de la Verpillière   Charles,Benoit   Thierry,0,1
de la Verpillière   Charles,Touraine   Jean-Louis,1,1
de la Verpillière   Charles,Pinel   Sylvia,0,1
de la Verpillière   Charles,Saulignac   Hervé,0,1
de la Verpillière   Charles,Victory   Michèle,0,1
de la Verpillière   Charles,Brindeau   Pascal,1,1
de la Verpillière   Charles,Maquet   Emmanuel,1,1
de la Verpillière   Charles,Biémouret   Gisèle,0,1
de la Verpillière   Charles,Marleix   Olivier,0,1
de la Verpillière   Charles,Pellois   Hervé,1,1
de la Verpillière   Charles,Louwagie   Véronique,0,1
de la Verpillière   Charles,Pires Beaune   Christine,0,1
de la Verpillière   Charles,Dubié   Jeanine,0,1
de la Verpillière   Charles,Duby-Muller   Virginie,0,1
de la Verpillière   Charles,Bazin   Thibault,0,1
de la Verpillière   Charles,Christophe   Paul,1,1
de la Verpillière   Charles,Thiériot   Jean-Louis,1,1
de la Verpillière   Charles,Questel   Bruno,1,1
de la Verpillière   Charles,Dupont   Stella,1,1
de la Verpillière   Charles,Mazars   Stéphane,1,1
de la Verpillière   Charles,Delatte   Marc,1,1
de la Verpillière   Charles,Bagarry   Delphine,1,1
de la Verpillière   Charles,Pauget   Éric,1,1
de la Verpillière   Charles,Hérin   Danièle,1,1
de la Verpillière   Charles,Perea   Alain,1,1
de la Verpillière   Charles,Robert   Mireille,1,1
de la Verpillière   Charles,Brun   Fabrice,0,1
de la Verpillière   Charles,Cordier   Pierre,0,1
de la Verpillière   Charles,Ahamada   Saïd,1,1
de la Verpillière   Charles,Zulesi   Jean-Marc,1,1
de la Verpillière   Charles,Blanchet   Christophe,1,1
de la Verpillière   Charles,Bouyx   Bertrand,1,1
de la Verpillière   Charles,Jerretie   Christophe,1,1
de la Verpillière   Charles,Mesnier   Thomas,1,1
de la Verpillière   Charles,Marsaud   Sandra,1,1
de la Verpillière   Charles,Khattabi   Fadila,1,1
de la Verpillière   Charles,Berville   Hervé,1,1
de la Verpillière   Charles,Kerlogot   Yannick,1,1
de la Verpillière   Charles,Moreau   Jean-Baptiste,1,1
de la Verpillière   Charles,Colombani   Paul-André,0,1
de la Verpillière   Charles,Clapot   Mireille,1,1
de la Verpillière   Charles,Anthoine   Emmanuelle,0,1
de la Verpillière   Charles,Gipson   Séverine,1,1
de la Verpillière   Charles,O'Petit   Claire,1,1
de la Verpillière   Charles,Kasbarian   Guillaume,1,1
de la Verpillière   Charles,Cellier   Anthony,1,1
de la Verpillière   Charles,Cazeneuve   Jean-René,1,1
de la Verpillière   Charles,Cabaré   Pierre,1,1
de la Verpillière   Charles,Vignon   Corinne,1,1
de la Verpillière   Charles,Portarrieu   Jean-François,1,1
de la Verpillière   Charles,Fabre   Catherine,1,1
de la Verpillière   Charles,Ménard   Emmanuelle,0,1
de la Verpillière   Charles,Panonacle   Sophie,1,1
de la Verpillière   Charles,Mirallès   Patricia,1,1
de la Verpillière   Charles,Dubost   Coralie,1,1
de la Verpillière   Charles,David   Dominique,1,1
de la Verpillière   Charles,Maillart-Méhaignerie   Laurence,1,1
de la Verpillière   Charles,Le Bohec   Gaël,1,1
de la Verpillière   Charles,Cloarec-Le Nabour   Christine,1,1
de la Verpillière   Charles,Jolivet   François,1,1
de la Verpillière   Charles,Chalumeau   Philippe,1,1
de la Verpillière   Charles,Démoulin   Nicolas,1,1
de la Verpillière   Charles,Limon   Monique,1,1
de la Verpillière   Charles,Brulebois   Danielle,1,1
de la Verpillière   Charles,Causse   Lionel,1,1
de la Verpillière   Charles,Mis   Jean-Michel,1,1
de la Verpillière   Charles,Borowczyk   Julien,1,1
de la Verpillière   Charles,Kamowski   Catherine,1,1
de la Verpillière   Charles,Dufeu   Audrey,1,1
de la Verpillière   Charles,Oppelt   Valérie,1,1
de la Verpillière   Charles,Saint-Paul   Laetitia,1,1
de la Verpillière   Charles,Dubré-Chirat   Nicole,1,1
de la Verpillière   Charles,Bolo   Philippe,1,1
de la Verpillière   Charles,Beauvais   Valérie,0,1
de la Verpillière   Charles,Kuric   Aina,1,1
de la Verpillière   Charles,Girardin   Éric,1,1
de la Verpillière   Charles,Magnier   Lise,1,1
de la Verpillière   Charles,Bannier   Géraldine,1,1
de la Verpillière   Charles,Fiat   Caroline,0,1
de la Verpillière   Charles,Cariou   Émilie,1,1
de la Verpillière   Charles,Zannier   Hélène,1,1
de la Verpillière   Charles,Pahun   Jimmy,1,1
de la Verpillière   Charles,Mendes   Ludovic,1,1
de la Verpillière   Charles,Perrot   Patrice,1,1
de la Verpillière   Charles,Houbron   Dimitri,1,1
de la Verpillière   Charles,Parmentier-Lecocq   Charlotte,1,1
de la Verpillière   Charles,Bruneel   Alain,0,1
de la Verpillière   Charles,Thill   Agnès,1,1
de la Verpillière   Charles,Nury   Jérôme,0,1
de la Verpillière   Charles,Descamps   Béatrice,1,1
de la Verpillière   Charles,Thomas   Valérie,1,1
