from,to,vote_commun,loi_commun
Dupont-Aignan   Nicolas,Fanget   Michel,0,1
Dupont-Aignan   Nicolas,Pont   Jean-Pierre,0,1
Dupont-Aignan   Nicolas,Favennec-Bécot   Yannick,0,1
Dupont-Aignan   Nicolas,Firmin Le Bodo   Agnès,0,1
Dupont-Aignan   Nicolas,Tourret   Alain,0,1
Dupont-Aignan   Nicolas,Warsmann   Jean-Luc,0,1
Dupont-Aignan   Nicolas,Vigier   Philippe,0,1
Dupont-Aignan   Nicolas,Iborra   Monique,0,1
Dupont-Aignan   Nicolas,Pancher   Bertrand,0,1
Dupont-Aignan   Nicolas,Maquet   Jacqueline,0,1
Dupont-Aignan   Nicolas,Touraine   Jean-Louis,0,1
Dupont-Aignan   Nicolas,Batho   Delphine,1,1
Dupont-Aignan   Nicolas,Pinel   Sylvia,0,1
Dupont-Aignan   Nicolas,Clément   Jean-Michel,0,1
Dupont-Aignan   Nicolas,Rouillard   Gwendal,0,1
Dupont-Aignan   Nicolas,Solère   Thierry,0,1
Dupont-Aignan   Nicolas,Pupponi   François,0,1
Dupont-Aignan   Nicolas,Krabal   Jacques,0,1
Dupont-Aignan   Nicolas,Lambert   François-Michel,0,1
Dupont-Aignan   Nicolas,Falorni   Olivier,0,1
Dupont-Aignan   Nicolas,Alauzet   Éric,0,1
Dupont-Aignan   Nicolas,Dumas   Françoise,0,1
Dupont-Aignan   Nicolas,Boudié   Florent,0,1
Dupont-Aignan   Nicolas,Vignal   Patrick,0,1
Dupont-Aignan   Nicolas,Daniel   Yves,0,1
Dupont-Aignan   Nicolas,Errante   Sophie,0,1
Dupont-Aignan   Nicolas,Travert   Stéphane,0,1
Dupont-Aignan   Nicolas,Pellois   Hervé,0,1
Dupont-Aignan   Nicolas,Molac   Paul,0,1
Dupont-Aignan   Nicolas,Dubié   Jeanine,0,1
Dupont-Aignan   Nicolas,Blein   Yves,0,1
Dupont-Aignan   Nicolas,Bothorel   Éric,0,1
Dupont-Aignan   Nicolas,Barbier   Frédéric,0,1
Dupont-Aignan   Nicolas,Becht   Olivier,0,1
Dupont-Aignan   Nicolas,Questel   Bruno,0,1
Dupont-Aignan   Nicolas,Dupont   Stella,0,1
Dupont-Aignan   Nicolas,Lang   Anne-Christine,0,1
Dupont-Aignan   Nicolas,Bridey   Jean-Jacques,0,1
Dupont-Aignan   Nicolas,Mazars   Stéphane,0,1
Dupont-Aignan   Nicolas,Claireaux   Stéphane,0,1
Dupont-Aignan   Nicolas,Ledoux   Vincent,0,1
Dupont-Aignan   Nicolas,Mahjoubi   Mounir,0,1
Dupont-Aignan   Nicolas,Maillard   Sylvain,0,1
Dupont-Aignan   Nicolas,Givernet   Olga,0,1
Dupont-Aignan   Nicolas,Trompille   Stéphane,0,1
Dupont-Aignan   Nicolas,Delatte   Marc,0,1
Dupont-Aignan   Nicolas,Boyer   Pascale,0,1
Dupont-Aignan   Nicolas,Vanceunebrock   Laurence,0,1
