from,to,vote_commun,loi_commun
Woerth   Éric,Vigier   Philippe,1,1
Woerth   Éric,Dalloz   Marie-Christine,1,1
Woerth   Éric,Louwagie   Véronique,1,1
Woerth   Éric,Rabault   Valérie,1,1
Woerth   Éric,Dupont   Stella,0,1
Woerth   Éric,Peyrol   Bénédicte,0,1
Woerth   Éric,Roussel   Cédric,0,1
Woerth   Éric,Le Vigoureux   Fabrice,0,1
Woerth   Éric,Ménard   Emmanuelle,1,1
Woerth   Éric,Mette   Sophie,0,1
Woerth   Éric,Jolivet   François,0,1
Woerth   Éric,Labaronne   Daniel,0,1
Woerth   Éric,Motin   Cendra,0,1
Woerth   Éric,Brulebois   Danielle,0,1
Woerth   Éric,Causse   Lionel,0,1
Woerth   Éric,Girardin   Éric,0,1
Woerth   Éric,Magnier   Lise,1,1
Woerth   Éric,Cariou   Émilie,0,1
Woerth   Éric,Liso   Brigitte,0,1
Woerth   Éric,Cattelot   Anne-Laure,0,1
Woerth   Éric,Rauch   Isabelle,0,1
Woerth   Éric,Goulet   Perrine,0,1
Woerth   Éric,Roussel   Fabien,1,1
Woerth   Éric,Bilde   Bruno,1,1
Woerth   Éric,Saint-Martin   Laurent,0,1
Woerth   Éric,Holroyd   Alexandre,0,1
Woerth   Éric,Charrière   Sylvie,0,1
Woerth   Éric,Rubin   Sabine,1,1
Woerth   Éric,Ramadier   Alain,1,1
Woerth   Éric,Lenne   Marion,0,1
Woerth   Éric,Kuster   Brigitte,1,1
Woerth   Éric,Verdier-Jouclas   Marie-Christine,0,1
Woerth   Éric,Bourlanges   Jean-Louis,0,1
Woerth   Éric,Michel-Kleisbauer   Philippe,0,1
Woerth   Éric,Guerel   Émilie,0,1
Woerth   Éric,Wulfranc   Hubert,1,1
Woerth   Éric,Dirx   Benjamin,0,1
Woerth   Éric,Carrez   Gilles,1,1
Woerth   Éric,Cornut-Gentille   François,1,1
Vigier   Philippe,Dalloz   Marie-Christine,1,1
Vigier   Philippe,Louwagie   Véronique,1,1
Vigier   Philippe,Rabault   Valérie,1,1
Vigier   Philippe,Dupont   Stella,0,1
Vigier   Philippe,Peyrol   Bénédicte,0,1
Vigier   Philippe,Roussel   Cédric,0,1
Vigier   Philippe,Le Vigoureux   Fabrice,0,1
Vigier   Philippe,Ménard   Emmanuelle,1,1
Vigier   Philippe,Mette   Sophie,0,1
Vigier   Philippe,Jolivet   François,0,1
Vigier   Philippe,Labaronne   Daniel,0,1
Vigier   Philippe,Motin   Cendra,0,1
Vigier   Philippe,Brulebois   Danielle,0,1
Vigier   Philippe,Causse   Lionel,0,1
Vigier   Philippe,Girardin   Éric,0,1
Vigier   Philippe,Magnier   Lise,1,1
Vigier   Philippe,Cariou   Émilie,0,1
Vigier   Philippe,Liso   Brigitte,0,1
Vigier   Philippe,Cattelot   Anne-Laure,0,1
Vigier   Philippe,Rauch   Isabelle,0,1
Vigier   Philippe,Goulet   Perrine,0,1
Vigier   Philippe,Roussel   Fabien,1,1
Vigier   Philippe,Bilde   Bruno,1,1
Vigier   Philippe,Saint-Martin   Laurent,0,1
Vigier   Philippe,Holroyd   Alexandre,0,1
Vigier   Philippe,Charrière   Sylvie,0,1
Vigier   Philippe,Rubin   Sabine,1,1
Vigier   Philippe,Ramadier   Alain,1,1
Vigier   Philippe,Lenne   Marion,0,1
Vigier   Philippe,Kuster   Brigitte,1,1
Vigier   Philippe,Verdier-Jouclas   Marie-Christine,0,1
Vigier   Philippe,Bourlanges   Jean-Louis,0,1
Vigier   Philippe,Michel-Kleisbauer   Philippe,0,1
Vigier   Philippe,Guerel   Émilie,0,1
Vigier   Philippe,Wulfranc   Hubert,1,1
Vigier   Philippe,Dirx   Benjamin,0,1
Vigier   Philippe,Carrez   Gilles,1,1
Vigier   Philippe,Cornut-Gentille   François,1,1
Dalloz   Marie-Christine,Louwagie   Véronique,1,1
Dalloz   Marie-Christine,Rabault   Valérie,1,1
Dalloz   Marie-Christine,Dupont   Stella,0,1
Dalloz   Marie-Christine,Peyrol   Bénédicte,0,1
Dalloz   Marie-Christine,Roussel   Cédric,0,1
Dalloz   Marie-Christine,Le Vigoureux   Fabrice,0,1
Dalloz   Marie-Christine,Ménard   Emmanuelle,1,1
Dalloz   Marie-Christine,Mette   Sophie,0,1
Dalloz   Marie-Christine,Jolivet   François,0,1
Dalloz   Marie-Christine,Labaronne   Daniel,0,1
Dalloz   Marie-Christine,Motin   Cendra,0,1
Dalloz   Marie-Christine,Brulebois   Danielle,0,1
Dalloz   Marie-Christine,Causse   Lionel,0,1
Dalloz   Marie-Christine,Girardin   Éric,0,1
Dalloz   Marie-Christine,Magnier   Lise,1,1
Dalloz   Marie-Christine,Cariou   Émilie,0,1
Dalloz   Marie-Christine,Liso   Brigitte,0,1
Dalloz   Marie-Christine,Cattelot   Anne-Laure,0,1
Dalloz   Marie-Christine,Rauch   Isabelle,0,1
Dalloz   Marie-Christine,Goulet   Perrine,0,1
Dalloz   Marie-Christine,Roussel   Fabien,1,1
Dalloz   Marie-Christine,Bilde   Bruno,1,1
Dalloz   Marie-Christine,Saint-Martin   Laurent,0,1
Dalloz   Marie-Christine,Holroyd   Alexandre,0,1
Dalloz   Marie-Christine,Charrière   Sylvie,0,1
Dalloz   Marie-Christine,Rubin   Sabine,1,1
Dalloz   Marie-Christine,Ramadier   Alain,1,1
Dalloz   Marie-Christine,Lenne   Marion,0,1
Dalloz   Marie-Christine,Kuster   Brigitte,1,1
Dalloz   Marie-Christine,Verdier-Jouclas   Marie-Christine,0,1
Dalloz   Marie-Christine,Bourlanges   Jean-Louis,0,1
Dalloz   Marie-Christine,Michel-Kleisbauer   Philippe,0,1
Dalloz   Marie-Christine,Guerel   Émilie,0,1
Dalloz   Marie-Christine,Wulfranc   Hubert,1,1
Dalloz   Marie-Christine,Dirx   Benjamin,0,1
Dalloz   Marie-Christine,Carrez   Gilles,1,1
Dalloz   Marie-Christine,Cornut-Gentille   François,1,1
Louwagie   Véronique,Rabault   Valérie,1,1
Louwagie   Véronique,Dupont   Stella,0,1
Louwagie   Véronique,Peyrol   Bénédicte,0,1
Louwagie   Véronique,Roussel   Cédric,0,1
Louwagie   Véronique,Le Vigoureux   Fabrice,0,1
Louwagie   Véronique,Ménard   Emmanuelle,1,1
Louwagie   Véronique,Mette   Sophie,0,1
Louwagie   Véronique,Jolivet   François,0,1
Louwagie   Véronique,Labaronne   Daniel,0,1
Louwagie   Véronique,Motin   Cendra,0,1
Louwagie   Véronique,Brulebois   Danielle,0,1
Louwagie   Véronique,Causse   Lionel,0,1
Louwagie   Véronique,Girardin   Éric,0,1
Louwagie   Véronique,Magnier   Lise,1,1
Louwagie   Véronique,Cariou   Émilie,0,1
Louwagie   Véronique,Liso   Brigitte,0,1
Louwagie   Véronique,Cattelot   Anne-Laure,0,1
Louwagie   Véronique,Rauch   Isabelle,0,1
Louwagie   Véronique,Goulet   Perrine,0,1
Louwagie   Véronique,Roussel   Fabien,1,1
Louwagie   Véronique,Bilde   Bruno,1,1
Louwagie   Véronique,Saint-Martin   Laurent,0,1
Louwagie   Véronique,Holroyd   Alexandre,0,1
Louwagie   Véronique,Charrière   Sylvie,0,1
Louwagie   Véronique,Rubin   Sabine,1,1
Louwagie   Véronique,Ramadier   Alain,1,1
Louwagie   Véronique,Lenne   Marion,0,1
Louwagie   Véronique,Kuster   Brigitte,1,1
Louwagie   Véronique,Verdier-Jouclas   Marie-Christine,0,1
Louwagie   Véronique,Bourlanges   Jean-Louis,0,1
Louwagie   Véronique,Michel-Kleisbauer   Philippe,0,1
Louwagie   Véronique,Guerel   Émilie,0,1
Louwagie   Véronique,Wulfranc   Hubert,1,1
Louwagie   Véronique,Dirx   Benjamin,0,1
Louwagie   Véronique,Carrez   Gilles,1,1
Louwagie   Véronique,Cornut-Gentille   François,1,1
Rabault   Valérie,Dupont   Stella,0,1
Rabault   Valérie,Peyrol   Bénédicte,0,1
Rabault   Valérie,Roussel   Cédric,0,1
Rabault   Valérie,Le Vigoureux   Fabrice,0,1
Rabault   Valérie,Ménard   Emmanuelle,1,1
Rabault   Valérie,Mette   Sophie,0,1
Rabault   Valérie,Jolivet   François,0,1
Rabault   Valérie,Labaronne   Daniel,0,1
Rabault   Valérie,Motin   Cendra,0,1
Rabault   Valérie,Brulebois   Danielle,0,1
