from,to,vote_commun,loi_commun
Forissier   Nicolas,Mélenchon   Jean-Luc,1,1
Forissier   Nicolas,Perrut   Bernard,1,1
Forissier   Nicolas,Reiss   Frédéric,1,1
Forissier   Nicolas,Bony   Jean-Yves,1,1
Forissier   Nicolas,Chassaigne   André,1,1
Forissier   Nicolas,Grelier   Jean-Carles,1,1
Forissier   Nicolas,de Ganay   Claude,1,1
Forissier   Nicolas,Ciotti   Éric,1,1
Forissier   Nicolas,Descoeur   Vincent,1,1
Forissier   Nicolas,Benoit   Thierry,0,1
Forissier   Nicolas,Juanico   Régis,1,1
Forissier   Nicolas,Battistel   Marie-Noëlle,1,1
Forissier   Nicolas,Dubois   Marianne,1,1
Forissier   Nicolas,Boudié   Florent,0,1
Forissier   Nicolas,Potier   Dominique,1,1
Forissier   Nicolas,Louwagie   Véronique,1,1
Forissier   Nicolas,Aubert   Julien,1,1
Forissier   Nicolas,Bazin   Thibault,1,1
Forissier   Nicolas,Questel   Bruno,0,1
Forissier   Nicolas,Valentin   Isabelle,1,1
Forissier   Nicolas,Dupont   Stella,0,1
Forissier   Nicolas,Maillard   Sylvain,0,1
Forissier   Nicolas,Givernet   Olga,0,1
Forissier   Nicolas,Boyer   Pascale,0,1
Forissier   Nicolas,Pauget   Éric,1,1
Forissier   Nicolas,Taurine   Bénédicte,1,1
Forissier   Nicolas,Besson-Moreau   Grégory,0,1
Forissier   Nicolas,Dharréville   Pierre,1,1
Forissier   Nicolas,Petel   Anne-Laurence,0,1
Forissier   Nicolas,Laqhila   Mohamed,0,1
Forissier   Nicolas,Blanchet   Christophe,0,1
Forissier   Nicolas,Bouyx   Bertrand,0,1
Forissier   Nicolas,Marsaud   Sandra,0,1
Forissier   Nicolas,Martin   Didier,0,1
Forissier   Nicolas,Khattabi   Fadila,0,1
Forissier   Nicolas,de Courson   Yolaine,0,1
Forissier   Nicolas,Moreau   Jean-Baptiste,0,1
Forissier   Nicolas,Delpon   Michel,0,1
Forissier   Nicolas,Cubertafon   Jean-Pierre,0,1
Forissier   Nicolas,Anthoine   Emmanuelle,1,1
Forissier   Nicolas,Gipson   Séverine,0,1
Forissier   Nicolas,O'Petit   Claire,0,1
Forissier   Nicolas,Kasbarian   Guillaume,0,1
Forissier   Nicolas,Larsonneur   Jean-Charles,0,1
Forissier   Nicolas,Sommer   Denis,0,1
Forissier   Nicolas,Chapelier   Annie,0,1
Forissier   Nicolas,Berta   Philippe,0,1
Forissier   Nicolas,Portarrieu   Jean-François,0,1
Forissier   Nicolas,Balanant   Erwan,0,1
Forissier   Nicolas,Poulliat   Éric,0,1
Forissier   Nicolas,Ménard   Emmanuelle,1,1
Forissier   Nicolas,Mette   Sophie,0,1
Forissier   Nicolas,Mirallès   Patricia,0,1
Forissier   Nicolas,Maillart-Méhaignerie   Laurence,0,1
Forissier   Nicolas,Labaronne   Daniel,0,1
