from,to,vote_commun,loi_commun
Perrut   Bernard,Reiss   Frédéric,1,1
Perrut   Bernard,Cinieri   Dino,1,1
Perrut   Bernard,de Ganay   Claude,1,1
Perrut   Bernard,Breton   Xavier,1,1
Perrut   Bernard,Ciotti   Éric,1,1
Perrut   Bernard,Dalloz   Marie-Christine,1,1
Perrut   Bernard,Juanico   Régis,0,1
Perrut   Bernard,Lecoq   Jean-Paul,0,1
Perrut   Bernard,Bouchet   Jean-Claude,1,1
Perrut   Bernard,Victory   Michèle,0,1
Perrut   Bernard,Le Grip   Constance,1,1
Perrut   Bernard,Daniel   Yves,0,1
Perrut   Bernard,Dubié   Jeanine,0,1
Perrut   Bernard,Hetzel   Patrick,1,1
Perrut   Bernard,Tolmont   Sylvie,0,1
Perrut   Bernard,Bazin   Thibault,1,1
Perrut   Bernard,Lang   Anne-Christine,0,1
Perrut   Bernard,Peyrol   Bénédicte,0,1
Perrut   Bernard,Larive   Michel,0,1
Perrut   Bernard,Dharréville   Pierre,0,1
Perrut   Bernard,Racon-Bouzon   Cathy,0,1
Perrut   Bernard,Zulesi   Jean-Marc,0,1
Perrut   Bernard,Laqhila   Mohamed,0,1
Perrut   Bernard,Essayan   Nadia,0,1
Perrut   Bernard,Gérard   Raphaël,0,1
Perrut   Bernard,Dubois   Jacqueline,0,1
Perrut   Bernard,Charvier   Fannette,0,1
Perrut   Bernard,Kerlogot   Yannick,0,1
Perrut   Bernard,Tamarelle-Verhaeghe   Marie,0,1
Perrut   Bernard,Kasbarian   Guillaume,0,1
Perrut   Bernard,Le Gac   Didier,0,1
Perrut   Bernard,Mörch   Sandrine,0,1
Perrut   Bernard,Ménard   Emmanuelle,0,1
Perrut   Bernard,Mette   Sophie,0,1
Perrut   Bernard,David   Dominique,0,1
Perrut   Bernard,Le Bohec   Gaël,0,1
Perrut   Bernard,Chalumeau   Philippe,0,1
Perrut   Bernard,Colboc   Fabienne,0,1
Perrut   Bernard,Brulebois   Danielle,0,1
Perrut   Bernard,Mis   Jean-Michel,0,1
Perrut   Bernard,Kamowski   Catherine,0,1
Perrut   Bernard,Freschi   Alexandre,0,1
Perrut   Bernard,Bannier   Géraldine,0,1
Perrut   Bernard,Trisse   Nicole,0,1
Perrut   Bernard,Liso   Brigitte,0,1
Perrut   Bernard,Osson   Catherine,0,1
Perrut   Bernard,De Temmerman   Jennifer,0,1
Perrut   Bernard,Thill   Agnès,0,1
Perrut   Bernard,Minot   Maxime,1,1
Perrut   Bernard,Descamps   Béatrice,1,1
Perrut   Bernard,Studer   Bruno,0,1
Perrut   Bernard,Testé   Stéphane,0,1
Perrut   Bernard,Descrozaille   Frédéric,0,1
Perrut   Bernard,Lazaar   Fiona,0,1
Perrut   Bernard,Da Silva   Dominique,0,1
Perrut   Bernard,Petit   Frédéric,0,1
Perrut   Bernard,Dumas   Frédérique,1,1
Perrut   Bernard,Charrière   Sylvie,0,1
Perrut   Bernard,Rubin   Sabine,0,1
Perrut   Bernard,Petit   Maud,0,1
Perrut   Bernard,Gouffier-Cha   Guillaume,0,1
Perrut   Bernard,Brugnera   Anne,0,1
Perrut   Bernard,Cazarian   Danièle,0,1
Perrut   Bernard,Riotton   Véronique,0,1
