from,to,vote_commun,loi_commun
Gosselin   Philippe,Lagarde   Jean-Christophe,0,1
Gosselin   Philippe,Breton   Xavier,1,1
Gosselin   Philippe,Ciotti   Éric,1,1
Gosselin   Philippe,Pinel   Sylvia,0,1
Gosselin   Philippe,Ferrand   Richard,1,1
Gosselin   Philippe,Potier   Dominique,0,1
Gosselin   Philippe,Molac   Paul,0,1
Gosselin   Philippe,Pires Beaune   Christine,0,1
Gosselin   Philippe,Untermaier   Cécile,0,1
Gosselin   Philippe,Becht   Olivier,0,1
Gosselin   Philippe,Questel   Bruno,1,1
Gosselin   Philippe,Bridey   Jean-Jacques,1,1
Gosselin   Philippe,Mazars   Stéphane,1,1
Gosselin   Philippe,Sage   Maina,0,1
Gosselin   Philippe,Delatte   Marc,1,1
Gosselin   Philippe,Dufrègne   Jean-Paul,0,1
Gosselin   Philippe,Bagarry   Delphine,1,1
Gosselin   Philippe,Zulesi   Jean-Marc,1,1
Gosselin   Philippe,Castellani   Michel,0,1
Gosselin   Philippe,Acquaviva   Jean-Félix,0,1
Gosselin   Philippe,Paris   Didier,1,1
Gosselin   Philippe,Gouttefarde   Fabien,1,1
Gosselin   Philippe,Mörch   Sandrine,1,1
Gosselin   Philippe,Prud'homme   Loïc,0,1
Gosselin   Philippe,Euzet   Christophe,1,1
Gosselin   Philippe,Eliaou   Jean-François,1,1
Gosselin   Philippe,Chalas   Émilie,1,1
Gosselin   Philippe,Abadie   Caroline,1,1
Gosselin   Philippe,Mis   Jean-Michel,1,1
Gosselin   Philippe,Kamowski   Catherine,1,1
Gosselin   Philippe,Kuric   Aina,1,1
Gosselin   Philippe,Fiat   Caroline,0,1
Gosselin   Philippe,Zannier   Hélène,1,1
Gosselin   Philippe,Lioger   Richard,1,1
Gosselin   Philippe,Trisse   Nicole,1,1
Gosselin   Philippe,Quatennens   Adrien,0,1
Gosselin   Philippe,Rauch   Isabelle,1,1
Gosselin   Philippe,Moutchou   Naïma,1,1
Gosselin   Philippe,Park   Zivka,1,1
Gosselin   Philippe,El Guerrab   M'jid,1,1
Gosselin   Philippe,Dunoyer   Philippe,0,1
Gosselin   Philippe,Coquerel   Éric,0,1
Gosselin   Philippe,Gaillot   Albane,1,1
Gosselin   Philippe,Peu   Stéphane,0,1
Gosselin   Philippe,Ramadier   Alain,1,1
Gosselin   Philippe,Gauvain   Raphaël,1,1
Gosselin   Philippe,Kuster   Brigitte,1,1
Gosselin   Philippe,Terlier   Jean,1,1
Gosselin   Philippe,Rupin   Pacôme,1,1
Gosselin   Philippe,Fauvergue   Jean-Michel,1,1
Gosselin   Philippe,Piron   Béatrice,1,1
Gosselin   Philippe,Guévenoux   Marie,1,1
Gosselin   Philippe,Braun-Pivet   Yaël,1,1
Gosselin   Philippe,Houlié   Sacha,1,1
Gosselin   Philippe,Jumel   Sébastien,0,1
Gosselin   Philippe,Rixain   Marie-Pierre,1,1
Gosselin   Philippe,Rudigoz   Thomas,1,1
Gosselin   Philippe,Brial   Sylvain,1,1
Gosselin   Philippe,Cornut-Gentille   François,1,1
Lagarde   Jean-Christophe,Breton   Xavier,0,1
Lagarde   Jean-Christophe,Ciotti   Éric,0,1
Lagarde   Jean-Christophe,Pinel   Sylvia,1,1
Lagarde   Jean-Christophe,Ferrand   Richard,0,1
Lagarde   Jean-Christophe,Potier   Dominique,1,1
Lagarde   Jean-Christophe,Molac   Paul,1,1
Lagarde   Jean-Christophe,Pires Beaune   Christine,1,1
Lagarde   Jean-Christophe,Untermaier   Cécile,1,1
Lagarde   Jean-Christophe,Becht   Olivier,1,1
Lagarde   Jean-Christophe,Questel   Bruno,0,1
Lagarde   Jean-Christophe,Bridey   Jean-Jacques,0,1
Lagarde   Jean-Christophe,Mazars   Stéphane,0,1
Lagarde   Jean-Christophe,Sage   Maina,1,1
Lagarde   Jean-Christophe,Delatte   Marc,0,1
Lagarde   Jean-Christophe,Dufrègne   Jean-Paul,1,1
Lagarde   Jean-Christophe,Bagarry   Delphine,0,1
Lagarde   Jean-Christophe,Zulesi   Jean-Marc,0,1
Lagarde   Jean-Christophe,Castellani   Michel,1,1
Lagarde   Jean-Christophe,Acquaviva   Jean-Félix,1,1
