from,to,vote_commun,loi_commun
Habib   David,Jacob   Christian,1,1
Habib   David,Le Fur   Marc,1,1
Habib   David,Mélenchon   Jean-Luc,1,1
Habib   David,Reiss   Frédéric,1,1
Habib   David,Larrivé   Guillaume,1,1
Habib   David,Kamardine   Mansour,1,1
Habib   David,Woerth   Éric,1,1
Habib   David,Pinel   Sylvia,1,1
Habib   David,Marleix   Olivier,1,1
Habib   David,Boudié   Florent,0,1
Habib   David,Errante   Sophie,0,1
Habib   David,Potier   Dominique,1,1
Habib   David,Molac   Paul,1,1
Habib   David,Pires Beaune   Christine,1,1
Habib   David,Dubié   Jeanine,1,1
Habib   David,Hetzel   Patrick,1,1
Habib   David,Untermaier   Cécile,1,1
Habib   David,Faure   Olivier,1,1
Habib   David,Bridey   Jean-Jacques,0,1
Habib   David,Sage   Maina,1,1
Habib   David,Hérin   Danièle,0,1
Habib   David,Dombreval   Loïc,0,1
Habib   David,Dharréville   Pierre,1,1
Habib   David,Zulesi   Jean-Marc,0,1
Habib   David,Marsaud   Sandra,0,1
Habib   David,Castellani   Michel,1,1
Habib   David,Khattabi   Fadila,0,1
Habib   David,de Courson   Yolaine,0,1
Habib   David,Kerlogot   Yannick,0,1
Habib   David,Vignon   Corinne,0,1
Habib   David,Balanant   Erwan,1,1
Habib   David,Ménard   Emmanuelle,1,1
Habib   David,Euzet   Christophe,0,1
Habib   David,Mette   Sophie,1,1
Habib   David,Labaronne   Daniel,0,1
Habib   David,Thillaye   Sabine,0,1
Habib   David,Motin   Cendra,0,1
Habib   David,Abadie   Caroline,0,1
Habib   David,Brulebois   Danielle,0,1
Habib   David,Causse   Lionel,1,1
Habib   David,Vallaud   Boris,1,1
Habib   David,Pradié   Aurélien,1,1
Habib   David,Oppelt   Valérie,0,1
Habib   David,Dubré-Chirat   Nicole,0,1
Habib   David,Girardin   Éric,0,1
Habib   David,Zannier   Hélène,0,1
Habib   David,Pahun   Jimmy,1,1
Habib   David,Bruneel   Alain,1,1
Habib   David,Dumont   Pierre-Henri,1,1
Habib   David,Poueyto   Josy,1,1
Habib   David,Waserman   Sylvain,0,1
Habib   David,Lasserre   Florence,0,1
Habib   David,Mbaye   Jean François,0,1
Habib   David,Ratenon   Jean-Hugues,1,1
Habib   David,Brotherson   Moetai,1,1
Habib   David,Coquerel   Éric,1,1
Habib   David,Charrière   Sylvie,0,1
Habib   David,Ramadier   Alain,1,1
Habib   David,Riotton   Véronique,0,1
Habib   David,Lardet   Frédérique,0,1
Habib   David,Lenne   Marion,0,1
Habib   David,Le Gendre   Gilles,0,1
Habib   David,Terlier   Jean,0,1
Habib   David,Rossi   Laurianne,0,1
Habib   David,Florennes   Isabelle,0,1
Habib   David,Lebec   Marie,0,1
Habib   David,Guévenoux   Marie,0,1
Habib   David,de Vaucouleurs   Michèle,1,1
Habib   David,Obono   Danièle,1,1
Habib   David,Millienne   Bruno,0,1
Habib   David,Ruffin   François,1,1
Habib   David,Houlié   Sacha,0,1
Habib   David,Turquois   Nicolas,0,1
Habib   David,Jumel   Sébastien,1,1
Habib   David,Leclabart   Jean-Claude,0,1
Habib   David,Fuchs   Bruno,0,1
Habib   David,Thiébaut   Vincent,0,1
Habib   David,Ali   Ramlati,0,1
Habib   David,Cornut-Gentille   François,1,1
Jacob   Christian,Le Fur   Marc,1,1
Jacob   Christian,Mélenchon   Jean-Luc,1,1
Jacob   Christian,Reiss   Frédéric,1,1
Jacob   Christian,Larrivé   Guillaume,1,1
Jacob   Christian,Kamardine   Mansour,1,1
Jacob   Christian,Woerth   Éric,1,1
Jacob   Christian,Pinel   Sylvia,1,1
Jacob   Christian,Marleix   Olivier,1,1
Jacob   Christian,Boudié   Florent,0,1
Jacob   Christian,Errante   Sophie,0,1
Jacob   Christian,Potier   Dominique,1,1
Jacob   Christian,Molac   Paul,1,1
Jacob   Christian,Pires Beaune   Christine,1,1
Jacob   Christian,Dubié   Jeanine,1,1
Jacob   Christian,Hetzel   Patrick,1,1
Jacob   Christian,Untermaier   Cécile,1,1
Jacob   Christian,Faure   Olivier,1,1
Jacob   Christian,Bridey   Jean-Jacques,0,1
Jacob   Christian,Sage   Maina,1,1
Jacob   Christian,Hérin   Danièle,0,1
Jacob   Christian,Dombreval   Loïc,0,1
Jacob   Christian,Dharréville   Pierre,1,1
Jacob   Christian,Zulesi   Jean-Marc,0,1
Jacob   Christian,Marsaud   Sandra,0,1
Jacob   Christian,Castellani   Michel,1,1
Jacob   Christian,Khattabi   Fadila,0,1
Jacob   Christian,de Courson   Yolaine,0,1
Jacob   Christian,Kerlogot   Yannick,0,1
Jacob   Christian,Vignon   Corinne,0,1
Jacob   Christian,Balanant   Erwan,1,1
Jacob   Christian,Ménard   Emmanuelle,1,1
Jacob   Christian,Euzet   Christophe,0,1
Jacob   Christian,Mette   Sophie,1,1
Jacob   Christian,Labaronne   Daniel,0,1
Jacob   Christian,Thillaye   Sabine,0,1
Jacob   Christian,Motin   Cendra,0,1
Jacob   Christian,Abadie   Caroline,0,1
Jacob   Christian,Brulebois   Danielle,0,1
Jacob   Christian,Causse   Lionel,1,1
Jacob   Christian,Vallaud   Boris,1,1
Jacob   Christian,Pradié   Aurélien,1,1
Jacob   Christian,Oppelt   Valérie,0,1
Jacob   Christian,Dubré-Chirat   Nicole,0,1
Jacob   Christian,Girardin   Éric,0,1
Jacob   Christian,Zannier   Hélène,0,1
Jacob   Christian,Pahun   Jimmy,1,1
Jacob   Christian,Bruneel   Alain,1,1
