from,to,vote_commun,loi_commun
Le Fur   Marc,Reiss   Frédéric,1,1
Le Fur   Marc,Firmin Le Bodo   Agnès,1,1
Le Fur   Marc,Descoeur   Vincent,1,1
Le Fur   Marc,Pancher   Bertrand,1,1
Le Fur   Marc,Pinel   Sylvia,1,1
Le Fur   Marc,Victory   Michèle,1,1
Le Fur   Marc,Le Grip   Constance,1,1
Le Fur   Marc,Pupponi   François,1,1
Le Fur   Marc,Genevard   Annie,1,1
Le Fur   Marc,Hetzel   Patrick,1,1
Le Fur   Marc,Tolmont   Sylvie,1,1
Le Fur   Marc,Bothorel   Éric,0,1
Le Fur   Marc,Lang   Anne-Christine,0,1
Le Fur   Marc,Buffet   Marie-George,1,1
Le Fur   Marc,Roussel   Cédric,0,1
Le Fur   Marc,Essayan   Nadia,1,1
Le Fur   Marc,Gérard   Raphaël,0,1
Le Fur   Marc,Castellani   Michel,1,1
Le Fur   Marc,Dubois   Jacqueline,0,1
Le Fur   Marc,Charvier   Fannette,0,1
Le Fur   Marc,Kerlogot   Yannick,0,1
Le Fur   Marc,Le Gac   Didier,0,1
Le Fur   Marc,Berta   Philippe,1,1
Le Fur   Marc,Ménard   Emmanuelle,1,1
Le Fur   Marc,Mette   Sophie,1,1
Le Fur   Marc,David   Dominique,0,1
Le Fur   Marc,Limon   Monique,0,1
Le Fur   Marc,Abadie   Caroline,0,1
Le Fur   Marc,Freschi   Alexandre,0,1
Le Fur   Marc,Amadou   Aude,0,1
Le Fur   Marc,Sorre   Bertrand,1,1
Le Fur   Marc,Kuric   Aina,0,1
Le Fur   Marc,Bannier   Géraldine,0,1
Le Fur   Marc,Hammouche   Brahim,0,1
Le Fur   Marc,Trisse   Nicole,0,1
Le Fur   Marc,Osson   Catherine,0,1
Le Fur   Marc,Thill   Agnès,0,1
Le Fur   Marc,Deprez-Audebert   Marguerite,1,1
Le Fur   Marc,Minot   Maxime,1,1
Le Fur   Marc,Dumont   Pierre-Henri,1,1
Le Fur   Marc,Descamps   Béatrice,1,1
Le Fur   Marc,Studer   Bruno,0,1
