from,to,vote_commun,loi_commun
Lagarde   Jean-Christophe,Batho   Delphine,0,1
Lagarde   Jean-Christophe,Pinel   Sylvia,0,1
Lagarde   Jean-Christophe,Pires Beaune   Christine,0,1
Lagarde   Jean-Christophe,Untermaier   Cécile,0,1
Lagarde   Jean-Christophe,Becht   Olivier,1,1
Lagarde   Jean-Christophe,Bridey   Jean-Jacques,1,1
Lagarde   Jean-Christophe,Sage   Maina,0,1
Lagarde   Jean-Christophe,Claireaux   Stéphane,1,1
Lagarde   Jean-Christophe,Robert   Mireille,1,1
Lagarde   Jean-Christophe,Castellani   Michel,0,1
Lagarde   Jean-Christophe,Acquaviva   Jean-Félix,0,1
Lagarde   Jean-Christophe,Gipson   Séverine,1,1
Lagarde   Jean-Christophe,Gouttefarde   Fabien,1,1
Lagarde   Jean-Christophe,Mörch   Sandrine,1,1
Lagarde   Jean-Christophe,Poulliat   Éric,1,1
Lagarde   Jean-Christophe,Eliaou   Jean-François,1,1
Lagarde   Jean-Christophe,Chalas   Émilie,1,1
Lagarde   Jean-Christophe,Abadie   Caroline,1,1
Lagarde   Jean-Christophe,Dubré-Chirat   Nicole,1,1
Lagarde   Jean-Christophe,Fiat   Caroline,0,1
Lagarde   Jean-Christophe,Sempastous   Jean-Bernard,1,1
Lagarde   Jean-Christophe,Park   Zivka,1,1
Lagarde   Jean-Christophe,Cazebonne   Samantha,1,1
Lagarde   Jean-Christophe,Coquerel   Éric,0,1
Lagarde   Jean-Christophe,Gaillot   Albane,1,1
Lagarde   Jean-Christophe,Vuilletet   Guillaume,1,1
Lagarde   Jean-Christophe,Gouffier-Cha   Guillaume,1,1
Lagarde   Jean-Christophe,Kuster   Brigitte,1,1
Lagarde   Jean-Christophe,Kokouendo   Rodrigue,1,1
Lagarde   Jean-Christophe,Fauvergue   Jean-Michel,1,1
Lagarde   Jean-Christophe,Peyron   Michèle,1,1
Lagarde   Jean-Christophe,Florennes   Isabelle,1,1
Lagarde   Jean-Christophe,Guévenoux   Marie,1,1
Lagarde   Jean-Christophe,Braun-Pivet   Yaël,1,1
Lagarde   Jean-Christophe,Houlié   Sacha,1,1
Lagarde   Jean-Christophe,Jumel   Sébastien,0,1
Lagarde   Jean-Christophe,Rixain   Marie-Pierre,0,1
Batho   Delphine,Pinel   Sylvia,1,1
Batho   Delphine,Pires Beaune   Christine,1,1
Batho   Delphine,Untermaier   Cécile,1,1
Batho   Delphine,Becht   Olivier,0,1
Batho   Delphine,Bridey   Jean-Jacques,0,1
Batho   Delphine,Sage   Maina,1,1
Batho   Delphine,Claireaux   Stéphane,0,1
Batho   Delphine,Robert   Mireille,0,1
Batho   Delphine,Castellani   Michel,1,1
Batho   Delphine,Acquaviva   Jean-Félix,1,1
Batho   Delphine,Gipson   Séverine,0,1
Batho   Delphine,Gouttefarde   Fabien,0,1
Batho   Delphine,Mörch   Sandrine,0,1
Batho   Delphine,Poulliat   Éric,0,1
Batho   Delphine,Eliaou   Jean-François,0,1
Batho   Delphine,Chalas   Émilie,0,1
Batho   Delphine,Abadie   Caroline,0,1
Batho   Delphine,Dubré-Chirat   Nicole,0,1
Batho   Delphine,Fiat   Caroline,1,1
Batho   Delphine,Sempastous   Jean-Bernard,0,1
Batho   Delphine,Park   Zivka,0,1
Batho   Delphine,Cazebonne   Samantha,0,1
Batho   Delphine,Coquerel   Éric,1,1
Batho   Delphine,Gaillot   Albane,0,1
Batho   Delphine,Vuilletet   Guillaume,0,1
Batho   Delphine,Gouffier-Cha   Guillaume,0,1
Batho   Delphine,Kuster   Brigitte,0,1
